INCIDENT_NO,INCIDENT_DATE,CASE_NO,CFS_NO,DISTRICT,INCIDENT_TYPE,INCIDENT_DESCRIPTION,INCIDENT_LOCATION_X,LATITUDE_X,LONGITUDE_X,SUBJECT_GENDER,SUBJECT_RACE,SUSPECT_AGE,OFFICER_GENDER,OFFICER_RACE,SNA_NEIGHBORHOOD,CPD_NEIGHBORHOOD,COMMUNITY_COUNCIL_NEIGHBORHOOD,
5656,12/11/2010 12:35:00 PM,2010-151161,LCP101211000573,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,60XX GLENWAY AV,39.1431179154244,-84.6175413495912,MALE,WHITE,ADULT,MALE,BLACK,WESTWOOD,WESTWOOD,WESTWOOD,
3186,05/24/2007 06:06:00 PM,2007-98808,P071441447,DISTRICT 4,9826,INJURY TO PRISONER,X W CORRY ST,39.1282299903349,-84.5099461919407,MALE,BLACK,JUVENILE,MALE,WHITE,CORRYVILLE,CORRYVILLE,CORRYVILLE,
-4223,09/30/2000 12:30:00 AM,20000919,P002731668,DISTRICT 1,9825,CHEMICAL IRRITANT,8XX VINE ST,39.1059018753174,-84.514267163791,MALE,WHITE,UNKNOWN,MALE,WHITE,DOWNTOWN,C. B. D. / RIVERFRONT,DOWNTOWN,
7085,09/05/2013 02:14:00 AM,2013-184426,LCP130905000106,DISTRICT 1,2382,USE OF FORCE INVESTIGATION,6XX MAIN ST,39.1028741971152,-84.5097091606813,MALE,BLACK,ADULT,MALE,WHITE,DOWNTOWN,C. B. D. / RIVERFRONT,DOWNTOWN,
8629,10/11/2016 06:31:00 PM,2016-218106,161011001321,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,9XX ROGERS PL,39.1225846270365,-84.4915465751822,MALE,BLACK,ADULT,MALE,WHITE,WALNUT HILLS,WALNUT HILLS,WALNUT HILLS,
-2988,09/08/1999 08:59:00 PM,9900757,P992511486,DISTRICT 2,9825,CHEMICAL IRRITANT,23XX W NORTH BEND,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-2654,05/28/1999 09:00:00 PM,9900422,P991481318,DISTRICT 4,9825,CHEMICAL IRRITANT,9XX E MCMILLAN,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
4271,10/06/2008 10:49:00 PM,2008-121341,LCP081006001796,VORTEX UNIT,9826,INJURY TO PRISONER,16XX VINE ST,39.112890141936,-84.5153545354981,MALE,WHITE,ADULT,MALE,WHITE,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
-6181,07/10/2002 06:12:00 PM,20020434,P021911266,DISTRICT 1,2382,USE OF FORCE INVESTIGATION,13XX WALNUT ST,,,MALE,BLACK,UNKNOWN,FEMALE,WHITE,N/A,N/A,N/A,
7603,09/27/2014 10:36:00 PM,2014-194990,LCP140927001465,DISTRICT 2,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,30XX LAVINIA AV,39.1340466862992,-84.4596491519981,MALE,BLACK,ADULT,MALE,WHITE,EVANSTON,O'BRYONVILLE,HYDE PARK,
6347,03/09/2012 03:10:00 PM,2012-166959,LCP120309000997,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,29XX LINCOLN PL,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
4877,08/27/2009 07:09:00 PM,2009-134965,LCP090827001568,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,9XX SETON AV,39.1101686922601,-84.5767635562091,MALE,BLACK,JUVENILE,MALE,WHITE,EAST PRICE HILL,EAST PRICE HILL,EAST PRICE HILL,
-3515,03/06/2000 09:52:00 AM,20000204,P00070436,DISTRICT 3,9826,INJURY TO PRISONER,11XX ROSEMONT,,,FEMALE,WHITE,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
-4983,04/11/2001 08:15:00 PM,20010402,,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,12XX VINE STREET,,,OTHER,UNKNOWN,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
-457,02/17/1997 12:53:00 AM,9700096,P970480036,DISTRICT 4,9825,CHEMICAL IRRITANT,31XX READING RD,39.1356472049361,-84.4961013600387,FEMALE,BLACK,UNKNOWN,MALE,WHITE,AVONDALE,AVONDALE,AVONDALE,
4112,07/24/2008 11:40:00 AM,2008-117810,LCP080724000725,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,18XX SEYMOUR AV,,,MALE,BLACK,ADULT,MALE,BLACK,N/A,N/A,N/A,
-6029,05/14/2002 09:40:00 PM,20020281,P021341664,DISTRICT 4,9825,CHEMICAL IRRITANT,18XX SEYMOUR AV,,,MALE,BLACK,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
8791,01/22/2017 05:53:00 AM,2017-221737,LCP170122000282,DISTRICT 2,9823,NONCOMPLIANT SUSPECT/ARRESTEE,54XX GLENGATE LN,39.1741401808209,-84.4334422635559,FEMALE,BLACK,JUVENILE,MALE,ASIAN,PLEASANT RIDGE,PLEASANT RIDGE,PLEASANT RIDGE,
265,11/07/2004 03:23:00 AM,2004-51529,P043120232,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,2XX W MCMICKEN AV,39.1203550662197,-84.5242776495165,MALE,BLACK,ADULT,MALE,BLACK,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
-705,04/28/1997 11:30:00 PM,9700351,P971181471,DISTRICT 4,2382,USE OF FORCE INVESTIGATION,16XX CALIFORNIA AV,39.1765261442071,-84.4692340708137,MALE,BLACK,UNKNOWN,MALE,WHITE,BOND HILL,BONDHILL,BOND HILL,
4211,09/07/2008 04:16:00 PM,2008-119902,LCP080907001055,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,11XX E MCMILLAN ST,39.1256894562256,-84.4865876425119,MALE,BLACK,JUVENILE,MALE,WHITE,WALNUT HILLS,WALNUT HILLS,WALNUT HILLS,
-5337,08/04/2001 05:00:00 PM,20010758,P012160968,DISTRICT 1,9826,INJURY TO PRISONER,11XX RACE ST,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-7836,04/17/2004 02:10:00 AM,20040336,P041080177,DISTRICT 5,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,59XX HAMILTON AV,39.1993667388898,-84.5460359357038,MALE,BLACK,UNKNOWN,FEMALE,WHITE,COLLEGE HILL,COLLEGE  HILL,COLLEGE HILL,
2246,05/06/2006 03:26:00 AM,2006-82711,P061260304,DISTRICT 3,9823,NONCOMPLIANT SUSPECT/ARRESTEE,30XX WARSAW AV,39.1096994356466,-84.561039692509,MALE,WHITE,ADULT,MALE,WHITE,EAST PRICE HILL,EAST PRICE HILL,EAST PRICE HILL,
-3614,04/07/2000 09:00:00 PM,20000305,P000981425,DISTRICT 4,9825,CHEMICAL IRRITANT,16XX ANITA,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
9747,01/24/2019 02:24:00 AM,2019-243726,CPD190124000071,DISTRICT 2,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,34XX WOODBURN AV,39.1407389307574,-84.4752568244218,MALE,BLACK,ADULT,FEMALE,WHITE,EVANSTON,EVANSTON,EVANSTON,
-7245,09/10/2003 01:41:00 AM,20030670,P032530118,DISTRICT 2,9826,INJURY TO PRISONER,35XX MONTGOMERY RD,39.1425898459927,-84.4702810275592,MALE,BLACK,UNKNOWN,MALE,WHITE,EVANSTON,EVANSTON,EVANSTON,
-6639,01/15/2003 06:00:00 PM,20030045,P030151179,DISTRICT 3,2382,USE OF FORCE INVESTIGATION,19XX SUTTER AV,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-6639,01/15/2003 06:00:00 PM,20030045,P030151179,DISTRICT 3,2382,USE OF FORCE INVESTIGATION,19XX SUTTER AV,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
8248,11/30/2015 08:00:00 PM,2015-208439,LCP151130001079,DISTRICT 5,9823,NONCOMPLIANT SUSPECT/ARRESTEE,33XX BURNET AV,39.1420685675794,-84.5028515210295,MALE,BLACK,JUVENILE,MALE,WHITE,CORRYVILLE,CORRYVILLE,AVONDALE,
-2243,01/04/1999 10:45:00 PM,9900010,P990041182,DISTRICT 5,9825,CHEMICAL IRRITANT,11XX GROESBECK,,,MALE,BLACK,UNKNOWN,FEMALE,WHITE,N/A,N/A,N/A,
2076,03/12/2006 12:52:00 AM,2006-79618,P060710026,DISTRICT 5,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,2XX EMMING ST,39.1231189351402,-84.5203824473622,MALE,WHITE,ADULT,MALE,WHITE,CUF,FAIRVIEW,CUF,
-7521,01/15/2004 09:20:00 PM,20040020,P040151401,DISTRICT 4,9826,INJURY TO PRISONER,25XX KEMPER LN 07,,,MALE,BLACK,UNKNOWN,MALE,TWO OR MORE,N/A,N/A,N/A,
-3623,04/09/2000 01:30:00 AM,20000314,P001000120,DISTRICT 1,9826,INJURY TO PRISONER,2XX E 12TH,,,MALE,WHITE,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
5710,01/17/2011 10:45:00 PM,2011-152414,LCP110117001575,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,12XX FIRST AVNUE CINCINNATI OH 45205,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
-7749,04/16/2004 07:28:00 PM,20040248,P041071476,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,2XX W 12TH ST,39.1082063963416,-84.5193697245682,MALE,BLACK,UNKNOWN,MALE,WHITE,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
502,01/14/2004 05:06:00 PM,2005-60266,P040141138,DISTRICT 4,9823,NONCOMPLIANT SUSPECT/ARRESTEE,47XX READING RD,39.1720485362515,-84.4700701438176,MALE,BLACK,JUVENILE,FEMALE,BLACK,BOND HILL,BONDHILL,BOND HILL,
9474,06/11/2018 01:50:00 AM,2018-236985,LCP180611000091,CENTRAL BUSINESS DISTRICT,9823,NONCOMPLIANT SUSPECT/ARRESTEE,4XX RACE ST,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
9474,06/11/2018 01:50:00 AM,2018-236985,LCP180611000091,CENTRAL BUSINESS DISTRICT,9823,NONCOMPLIANT SUSPECT/ARRESTEE,4XX RACE ST,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
6291,12/26/2011 04:25:00 AM,2012-165237,LCP111226000141,DISTRICT 2,9823,NONCOMPLIANT SUSPECT/ARRESTEE,36XX MADISON RD,39.1585396190297,-84.4180684920842,MALE,WHITE,ADULT,MALE,WHITE,OAKLEY,OAKLEY,OAKLEY,
-6827,04/13/2003 12:59:00 AM,20030250,P031030092,DISTRICT 5,9825,CHEMICAL IRRITANT,23XX VICTOR ST,39.1268164924008,-84.5243136186774,MALE,WHITE,UNKNOWN,MALE,WHITE,CUF,FAIRVIEW,CUF,
-2551,04/20/1999 09:54:00 PM,9900319,P991101285,DISTRICT 5,9826,INJURY TO PRISONER,28XX SPRING GROVE,,,MALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-2551,04/20/1999 09:54:00 PM,9900319,P991101285,DISTRICT 5,9826,INJURY TO PRISONER,28XX SPRING GROVE,,,MALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-4388,11/09/2000 12:10:00 AM,20001085,P003140004,DISTRICT 1,9825,CHEMICAL IRRITANT,12XX WALNUT ST,39.1078546713118,-84.5130685784459,MALE,BLACK,UNKNOWN,MALE,WHITE,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
-4504,11/30/2000 09:24:00 PM,20001202,P003351536,DISTRICT 1,9825,CHEMICAL IRRITANT,13XX CLAY ST,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-790,06/28/1997 03:00:00 PM,9700437,P971790738,DISTRICT 4,9826,INJURY TO PRISONER,44XX READING RD,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-790,06/28/1997 03:00:00 PM,9700437,P971790738,DISTRICT 4,9826,INJURY TO PRISONER,44XX READING RD,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
6576,08/06/2012 03:43:00 PM,2012-172444,LCP120806001067,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,9XX WOODLAWN AV,39.1086260788367,-84.5682018875515,MALE,BLACK,ADULT,MALE,WHITE,EAST PRICE HILL,EAST PRICE HILL,EAST PRICE HILL,
-6164,07/05/2002 06:26:00 PM,20020417,P021861456,DISTRICT 4,9826,INJURY TO PRISONER,8XX LEXINGTON ST,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-6164,07/05/2002 06:26:00 PM,20020417,P021861456,DISTRICT 4,9826,INJURY TO PRISONER,8XX LEXINGTON ST,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
5081,12/31/2009 10:01:00 AM,2009-139223,LCP091231000409,DISTRICT 1,9826,INJURY TO PRISONER,S/B INTERSTATE 75  3MILEMARKER,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
2599,09/13/2006 09:13:00 PM,2006-88333,#P062561691,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,30XX READING RD,39.1354090390089,-84.4972558528436,MALE,BLACK,ADULT,MALE,WHITE,AVONDALE,AVONDALE,AVONDALE,
1876,01/06/2006 04:42:00 AM,2006-77229,P060060226,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,8XX REEDY ST,,,MALE,BLACK,ADULT,MALE,BLACK,N/A,N/A,N/A,
-5298,07/20/2001 03:54:00 PM,20010718,P012011026,DISTRICT 5,9826,INJURY TO PRISONER,57XX HAMILTON AV,39.1955685999129,-84.5470767290083,MALE,BLACK,UNKNOWN,MALE,BLACK,COLLEGE HILL,COLLEGE  HILL,COLLEGE HILL,
1730,11/07/2005 02:04:00 AM,2005-75041,#P053110142,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,34XX BURNET AV,39.1450845014046,-84.4989647671831,MALE,BLACK,ADULT,MALE,WHITE,AVONDALE,AVONDALE,AVONDALE,
1738,11/08/2005 07:20:00 PM,2005-75097,P053121599,DISTRICT 2,9826,INJURY TO PRISONER,58XX SIERRA ST,39.1605971403744,-84.3941788113944,MALE,BLACK,JUVENILE,MALE,WHITE,MADISONVILLE,MADISONVILLE,MADISONVILLE,
759,11/10/2004 06:19:00 AM,2005-61581,P043150204,DISTRICT 5,9823,NONCOMPLIANT SUSPECT/ARRESTEE,1XX CRAFT ST,39.1781403122888,-84.5107335162177,MALE,BLACK,JUVENILE,MALE,WHITE,WINTON HILLS,WINTON HILLS,WINTON HILLS,
8253,12/30/2015 04:30:00 PM,2015-208495,LCP151230000790,DISTRICT 2,8223,WEAPON DISCHARGE AT AN ANIMAL,37XX IONA AV,39.1845129539188,-84.4113767115574,OTHER,UNKNOWN,UNKNOWN,MALE,WHITE,KENNEDY HEIGHTS,KENNEDY  HEIGHTS,KENNEDY HEIGHTS,
3091,04/15/2007 03:09:00 AM,2007-97107,P071050126,DISTRICT 5,2382,USE OF FORCE INVESTIGATION,27XX W MCMICKEN AV,39.1311247929697,-84.5302427847435,MALE,WHITE,ADULT,MALE,WHITE,CUF,CLIFTON/UNIVERSITY HEIGHTS,CUF,
-7745,04/12/2004 03:15:00 AM,20040244,P041030157,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,4XX VINE ST,39.1018900863309,-84.5138903491864,MALE,BLACK,UNKNOWN,MALE,BLACK,DOWNTOWN,C. B. D. / RIVERFRONT,DOWNTOWN,
-5146,06/01/2001 12:25:00 AM,20010566,P011520024,DISTRICT 3,9825,CHEMICAL IRRITANT,25XX NOTTINGHAM RD,39.1579279632998,-84.5612652120426,MALE,BLACK,UNKNOWN,FEMALE,BLACK,VILLAGES AT ROLL HILL,FAY APARTMENTS,VILLAGES AT ROLL HILL,
-5609,10/10/2001 07:00:00 PM,20011038,P012831285,DISTRICT 4,2382,USE OF FORCE INVESTIGATION,28XX VAN ST,,,MALE,BLACK,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
-7346,10/01/2003 02:11:00 PM,20030771,P032740858,DISTRICT 5,2382,USE OF FORCE INVESTIGATION,42XX WILLIAMSON PL,39.1637719696466,-84.5370577751516,MALE,BLACK,UNKNOWN,MALE,WHITE,NORTHSIDE,NORTHSIDE,NORTHSIDE,
7855,05/08/2015 11:05:00 PM,2015-201351,LCP150508002039,DISTRICT 3,9826,INJURY TO PRISONER,10XX WOODLAWN AV,39.1111829019302,-84.56636237015,MALE,WHITE,ADULT,MALE,WHITE,EAST PRICE HILL,EAST PRICE HILL,EAST PRICE HILL,
-1381,02/22/1998 05:25:00 PM,9800134,P980530629,DISTRICT 3,9825,CHEMICAL IRRITANT,32XX WARSAW AV,39.1105712729244,-84.5632337565382,MALE,BLACK,UNKNOWN,MALE,WHITE,EAST PRICE HILL,EAST PRICE HILL,EAST PRICE HILL,
3149,04/19/2007 05:31:00 PM,2007-97873,P071091123,DISTRICT 5,9823,NONCOMPLIANT SUSPECT/ARRESTEE,58XX HAMILTON AV,39.1973412804099,-84.5472700202333,MALE,WHITE,ADULT,MALE,BLACK,COLLEGE HILL,COLLEGE  HILL,COLLEGE HILL,
9906,05/22/2019 02:38:00 PM,2019-247026,CPD190522000942,DISTRICT 5,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,22XX SPRING GROVE AV,39.1259552488305,-84.5362126529621,MALE,BLACK,ADULT,MALE,WHITE,CAMP WASHINGTON,CAMP  WASHINGTON,CAMP WASHINGTON,
-3681,04/30/2000 01:56:00 AM,20000372,P00120166,DISTRICT 5,9825,CHEMICAL IRRITANT,2XX W MCMILLAN,,,MALE,WHITE,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
-7612,02/10/2004 04:15:00 AM,20040111,P040410185,DISTRICT 2,9825,CHEMICAL IRRITANT,61XX RED BANK RD,39.182922036001,-84.4083969493235,MALE,BLACK,UNKNOWN,MALE,WHITE,KENNEDY HEIGHTS,KENNEDY  HEIGHTS,KENNEDY HEIGHTS,
-3915,07/13/2000 12:08:00 AM,20000611,P001950013,DISTRICT 3,9825,CHEMICAL IRRITANT,37XX BORDEN ST,39.1557252799358,-84.5495038890557,MALE,BLACK,UNKNOWN,MALE,WHITE,SOUTH CUMMINSVILLE,S.. CUMMINSVILLE,SOUTH CUMMINSVILLE,
-7619,02/14/2004 01:53:00 AM,20040118,P040450138,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,X W CORRY ST,39.1278999903349,-84.5091361919407,MALE,BLACK,UNKNOWN,MALE,BLACK,CORRYVILLE,CORRYVILLE,CORRYVILLE,
784,08/27/2004 09:40:00 PM,2005-61710,PO42401727,DISTRICT 1,9823,NONCOMPLIANT SUSPECT/ARRESTEE,1XX MAIN ST,39.0974034126616,-84.5069754905929,MALE,WHITE,ADULT,MALE,WHITE,DOWNTOWN,C. B. D. / RIVERFRONT,DOWNTOWN,
-7929,06/12/2004 08:08:00 PM,20040430,P041641483,DISTRICT 5,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,32XX CENTRAL PKWY,39.1426342725087,-84.531946028542,FEMALE,WHITE,UNKNOWN,FEMALE,WHITE,CLIFTON,CLIFTON,CLIFTON,
-6769,03/11/2003 07:25:00 PM,20030192,P030701432,DISTRICT 4,2382,USE OF FORCE INVESTIGATION,71XX READING RD,,,MALE,BLACK,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
754,06/29/2004 01:15:00 AM,2005-61571,P041810115,DISTRICT 4,9823,NONCOMPLIANT SUSPECT/ARRESTEE,2XX BODMAN AV,,,FEMALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
7317,03/24/2014 08:40:00 PM,2014-189915,LCP140324001349,DISTRICT 1,9826,INJURY TO PRISONER,1XX CORWINE ST,,,MALE,BLACK,JUVENILE,MALE,BLACK,N/A,N/A,N/A,
-5132,05/08/2001 10:19:00 PM,20010552,P011281383,DISTRICT 4,2382,USE OF FORCE INVESTIGATION,10XX WM HOWARD TAFT,,,MALE,BLACK,UNKNOWN,FEMALE,BLACK,N/A,N/A,N/A,
5707,01/17/2011 01:59:00 AM,2011-152377,LCP110117000078,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,3XX W 4TH ST,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
-2561,04/25/1999 02:25:00 AM,9900329,P991150162,DISTRICT 4,9826,INJURY TO PRISONER,SB I 75 AT EB 562,,,MALE,BLACK,UNKNOWN,MALE,BLACK,N/A,N/A,N/A,
9028,08/08/2017 05:27:00 PM,2017-227470,CPD170808001311,DISTRICT 5,9826,INJURY TO PRISONER,6XX LUDLOW AV,39.1466922907575,-84.5302732299224,MALE,BLACK,ADULT,MALE,WHITE,CLIFTON,CLIFTON,CLIFTON,
-6966,05/21/2003 10:55:00 PM,20030391,P031411930,DISTRICT 1,9826,INJURY TO PRISONER,8XX WALNUT ST,,,MALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
4099,07/01/2008 11:21:00 PM,2008-117419,LCP080701001944,DISTRICT 4,9823,NONCOMPLIANT SUSPECT/ARRESTEE,6XX WAYNE AV,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
-6039,05/17/2002 10:49:00 PM,20020291,P021371602,DISTRICT 1,9826,INJURY TO PRISONER,6XX DERRICK TURNBOW AV,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-6754,03/21/2003 09:10:00 PM,20030177,P030801581,DISTRICT 3,9825,CHEMICAL IRRITANT,32XX MOOSEWOOD CT,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-3515,03/06/2000 09:52:00 AM,20000204,P00070436,DISTRICT 3,9826,INJURY TO PRISONER,11XX ROSEMONT,,,FEMALE,WHITE,UNKNOWN,FEMALE,BLACK,N/A,N/A,N/A,
1332,07/11/2005 06:08:00 AM,2005-69700,#P051920291,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,3XX FOREST AV,39.1467045912766,-84.5002825982978,MALE,BLACK,ADULT,MALE,WHITE,AVONDALE,AVONDALE,AVONDALE,
2818,12/05/2006 07:37:00 PM,2006-92112,P063391345,DISTRICT 1,9826,INJURY TO PRISONER,19XX LINN ST / HAMILTON COUNTY JUSTICE CTR,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
2818,12/05/2006 07:37:00 PM,2006-92112,P063391345,DISTRICT 1,9826,INJURY TO PRISONER,19XX LINN ST / HAMILTON COUNTY JUSTICE CTR,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
-4340,10/14/2000 02:31:00 AM,20001037,P002880235,DISTRICT 5,9825,CHEMICAL IRRITANT,XX KESSLER AV,39.1641972274757,-84.504618772268,MALE,BLACK,UNKNOWN,MALE,WHITE,CLIFTON,CLIFTON,NORTH AVONDALE,
-5782,01/09/2002 09:45:00 PM,20020033,P020091532,DISTRICT 1,9826,INJURY TO PRISONER,3XX FINDLAY ST,39.1166134063109,-84.5223149328748,MALE,BLACK,UNKNOWN,MALE,WHITE,WEST END,WEST  END,WEST END,
-2124,11/24/1998 07:47:00 PM,9800885,P983288115,DISTRICT 3,9825,CHEMICAL IRRITANT,6XX NEAV,,,MALE,WHITE,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-2909,08/16/1999 03:44:00 PM,9900677,P992280793,DISTRICT 3,9825,CHEMICAL IRRITANT,20XX BALTIMORE,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
-6265,08/21/2002 08:39:00 PM,20020519,P022331754,DISTRICT 2,9825,CHEMICAL IRRITANT,38XX EDWARDS RD,,,MALE,BLACK,UNKNOWN,MALE,WHITE,N/A,N/A,N/A,
6375,04/01/2012 02:27:00 AM,2012-167668,LCP120401000179,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,11XX ST GREGORY ST,39.1091167549249,-84.4977657686638,MALE,WHITE,ADULT,MALE,BLACK,MT. ADAMS,MOUNT  ADAMS,MOUNT ADAMS,
4318,11/01/2008 01:14:00 PM,2008-122517,LCP081101000791,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,29XX MONTANA AV,39.1483088125743,-84.5980802402859,MALE,BLACK,ADULT,MALE,WHITE,WESTWOOD,WESTWOOD,WESTWOOD,
2370,06/28/2006 05:22:00 PM,2006-84785,P061791384,DISTRICT 4,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,23XX VINE ST,39.1227351003611,-84.5136407482567,MALE,BLACK,UNKNOWN,MALE,WHITE,MT. AUBURN,MOUNT  AUBURN,MOUNT AUBURN,
1005,04/05/2005 10:50:00 PM,2005-64595,P050951927,DISTRICT 1,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,X W 12TH ST,,,MALE,BLACK,ADULT,MALE,WHITE,N/A,N/A,N/A,
-5274,07/11/2001 09:49:00 PM,20010694,P011921520,DISTRICT 4,9826,INJURY TO PRISONER,12XX CALIFORNIA AV,39.1763934738068,-84.4776709053593,MALE,BLACK,UNKNOWN,MALE,WHITE,BOND HILL,BONDHILL,BOND HILL,
1362,07/17/2005 06:35:00 AM,2005-70097,P051980420,DISTRICT 1,9826,INJURY TO PRISONER,17XX REPUBLIC ST,39.1147371240923,-84.5170960764222,MALE,BLACK,ADULT,MALE,BLACK,OVER-THE-RHINE,OVER-THE-RHINE,OTR,
-7510,01/12/2004 02:22:00 PM,20040009,P040120758,DISTRICT 3,9825,CHEMICAL IRRITANT,51XX GLENWAY AV,39.1238626397696,-84.6036331373164,MALE,BLACK,UNKNOWN,MALE,WHITE,WEST PRICE HILL,WEST PRICE HILL,WEST PRICE HILL,
1449,08/12/2005 11:24:00 PM,2005-71462,P052242052,DISTRICT 5,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,11XX ATWOOD AV,39.199391592444,-84.5364514036483,MALE,BLACK,ADULT,MALE,WHITE,COLLEGE HILL,COLLEGE  HILL,COLLEGE HILL,
-6357,09/20/2002 09:12:00 PM,20020612,P022263180,DISTRICT 4,2382,USE OF FORCE INVESTIGATION,26XX JEFFERSON AV,39.1295587843148,-84.5108431400491,MALE,BLACK,UNKNOWN,MALE,WHITE,CORRYVILLE,CORRYVILLE,CORRYVILLE,
2588,09/09/2006 02:53:00 PM,2006-88134,P062520886,DISTRICT 3,9824,TASER-BEANBAG-PEPPERBALL-40MM FOAM,8XX SUNSET AV,39.1077666318784,-84.5857702373717,MALE,WHITE,ADULT,MALE,ASIAN,WEST PRICE HILL,WEST PRICE HILL,WEST PRICE HILL,
-7878,06/08/2004 07:29:00 PM,20040378,P041601461,DISTRICT 3,9826,INJURY TO PRISONER,EB I74  17MM,,,MALE,BLACK,UNKNOWN,MALE,TWO OR MORE,N/A,N/A,N/A,
9477,06/08/2018 08:45:00 PM,2018-237873,LCP180608001478,DISTRICT 3,9823,NONCOMPLIANT SUSPECT/ARRESTEE,13XX KNOWLTON PL,,,MALE,BLACK,ADULT,MALE,BLACK,N/A,N/A,N/A,
